user.id,age,Upper_character,Lower_character,Alphabets,Numeric,Punctuation,Printable,Vowel,Consonent,All_Characters,Stop words,Upper_ratio,Lower_ratio,Number_ratio,Vowel_ratio,Consonent_ratio,Punctuation_ratio
3780,27.0,33,9504,9537,60,550,12903,3614,9289,12903,1091,0.0025575447570332483,0.7365728900255755,0.0046500813764240876,0.2800899015732775,0.7199100984267225,0.042625745950554135
3781,17.0,75,1809,1884,18,106,2505,717,1788,2505,189,0.029940119760479042,0.7221556886227545,0.00718562874251497,0.28622754491017965,0.7137724550898203,0.04231536926147705
3782,,780,11584,12364,23,1627,17162,4016,13146,17162,970,0.04544924833935439,0.6749796061065144,0.001340170143339937,0.23400536068057337,0.7659946393194267,0.09480247057452511
3783,23.0,26259,520068,546327,5665,42637,775596,211432,564164,775596,48561,0.033856543870778084,0.6705398171212847,0.007304060361322131,0.2726058411853594,0.7273941588146406,0.05497320770091646
3784,16.0,739,32260,32999,118,2369,44781,11599,33182,44781,3301,0.016502534557066614,0.7203948102990108,0.002635046113306983,0.25901610057837027,0.7409838994216297,0.05290190035952748
3785,27.0,3576,87121,90697,667,3573,122760,34018,88742,122760,8861,0.029130009775171065,0.7096855653307266,0.005433365917236885,0.2771098077549691,0.7228901922450309,0.029105571847507332
3786,,1017,22175,23192,202,1958,31612,8711,22901,31612,2161,0.03217132734404656,0.7014741237504745,0.006389978489181323,0.2755599139567253,0.7244400860432747,0.06193850436543085
3787,14.0,104,3936,4040,3,220,5358,1520,3838,5358,408,0.01941022769690183,0.734602463605823,0.0005599104143337066,0.28368794326241137,0.7163120567375887,0.041060097051138486
3788,23.0,6599,202706,209305,393,7487,274600,79594,195006,274600,21224,0.024031318281136197,0.7381864530225783,0.001431172614712309,0.2898543335761107,0.7101456664238893,0.027265112891478514
3789,37.0,165,3882,4047,19,192,5308,1595,3713,5308,395,0.03108515448379804,0.7313489073097211,0.0035795026375282594,0.30048982667671437,0.6995101733232856,0.03617181612660136
3790,26.0,471,6297,6768,23,391,9058,2590,6468,9058,562,0.051998233605652464,0.6951865754029587,0.0025391918745860014,0.28593508500772796,0.714064914992272,0.04316626186796202
3791,25.0,15,19544,19559,41,1062,25946,7413,18533,25946,2255,0.0005781237955754259,0.7532567640484082,0.0015802050412394974,0.2857087797733755,0.7142912202266245,0.04093116472674015
3792,24.0,2278,87069,89347,477,2843,117987,34038,83949,117987,8753,0.019307211811470756,0.7379541813928653,0.004042818276589794,0.28848940985023774,0.7115105901497623,0.024095874969276277
3793,23.0,139,4688,4827,19,195,6318,1897,4421,6318,428,0.022000633111744224,0.7420069642291864,0.0030072807850585626,0.30025324469768916,0.6997467553023109,0.030864197530864196
3794,24.0,320,9963,10283,30,263,12913,3984,8929,12913,844,0.024781228219623634,0.7715480523503446,0.002323240145589716,0.30852629133431425,0.6914737086656857,0.020367071943003176
3795,,439,50077,50516,150,3688,68907,18975,49932,68907,5878,0.006370905713497903,0.7267331330634043,0.002176847054725935,0.2753711524228308,0.7246288475771693,0.05352141291886165
3796,15.0,847,13247,14094,69,877,18783,5374,13409,18783,1285,0.04509396794974179,0.705265399563435,0.0036735345791407124,0.28610978012032157,0.7138902198796784,0.046691156897194275
3797,24.0,535,12515,13050,46,491,17163,5063,12100,17163,1174,0.03117170657810406,0.7291848744392007,0.002680184116995863,0.29499504748587074,0.7050049525141292,0.028608052205325408
3798,17.0,409,7211,7620,20,509,10762,2878,7884,10762,672,0.03800408845939417,0.6700427429845753,0.001858390633711206,0.26742241219104257,0.7325775878089574,0.047296041627950196
3799,,458,7663,8121,6,371,10676,3033,7643,10676,849,0.04289996253278382,0.7177781940801798,0.0005620082427875609,0.284095166729112,0.7159048332708879,0.03475084301236418
3800,35.0,680,15998,16678,68,1017,22325,6208,16117,22325,1723,0.03045912653975364,0.7165957446808511,0.003045912653975364,0.2780739081746921,0.721926091825308,0.04555431131019037
3801,,256,4481,4737,29,180,6440,1777,4663,6440,445,0.03975155279503106,0.695807453416149,0.0045031055900621115,0.2759316770186335,0.7240683229813665,0.027950310559006212
3802,13.0,342,1121,1463,30,198,2202,539,1663,2202,10,0.1553133514986376,0.5090826521344233,0.013623978201634877,0.24477747502270664,0.7552225249772934,0.08991825613079019
3803,15.0,660,7266,7926,9,692,11399,3039,8360,11399,702,0.05789981577331345,0.6374243354680235,0.0007895429423633652,0.26660233353802965,0.7333976664619704,0.06070707956838319
3804,16.0,739,15400,17034,113,1059,23055,5934,17121,23055,1561,0.03205378442854045,0.6679679028410324,0.004901322923443938,0.25738451528952505,0.742615484710475,0.045933636955107354
3805,,206,3483,3689,21,231,5029,1403,3626,5029,330,0.040962417975740704,0.6925830184927421,0.0041757804732551205,0.27898190495128256,0.7210180950487174,0.04593358520580632
3806,,13,2290,2303,0,111,3000,898,2102,3000,263,0.004333333333333333,0.7633333333333333,0.0,0.29933333333333334,0.7006666666666667,0.037
3807,,768,13610,14378,83,639,19500,5512,13988,19500,1346,0.039384615384615386,0.6979487179487179,0.004256410256410256,0.2826666666666667,0.7173333333333334,0.032769230769230766
3808,27.0,2358,283315,285673,839,17245,386560,107665,278895,386560,34611,0.006099958609271523,0.7329133899006622,0.0021704263245033114,0.2785207988410596,0.7214792011589404,0.04461144453642384
3809,23.0,220,7709,7929,36,399,10391,3047,7344,10391,829,0.021172168222500242,0.7418920219420653,0.003464536618227312,0.29323452988162835,0.7067654701183717,0.03839861418535271
3810,26.0,292,3719,4011,3,203,5308,1538,3770,5308,434,0.055011303692539565,0.700640542577242,0.0005651846269781462,0.28975131876412963,0.7102486812358704,0.03824415975885456
3811,26.0,162,5776,5938,7,402,7901,2213,5688,7901,610,0.020503733704594355,0.7310467029489938,0.0008859638020503734,0.28009112770535377,0.7199088722946463,0.050879635489178586
3812,,77,1547,1624,6,89,2173,640,1533,2173,147,0.0354348826507133,0.7119190059825127,0.0027611596870685687,0.29452369995398064,0.7054763000460194,0.04095720202485044
3813,17.0,597,13885,14482,66,1569,20940,5422,15518,20940,1379,0.02851002865329513,0.6630850047755492,0.003151862464183381,0.2589302769818529,0.7410697230181471,0.07492836676217765
3814,26.0,138,4673,4811,50,227,6365,1801,4564,6365,525,0.021681068342498035,0.7341712490180675,0.007855459544383346,0.2829536527886881,0.7170463472113119,0.03566378633150039
3815,,105,3520,3625,9,165,4773,1384,3389,4773,367,0.02199874292897549,0.7374816677142259,0.0018856065367693275,0.2899643829876388,0.7100356170123612,0.034569453174104335
3816,16.0,456,9068,9524,36,551,13068,3627,9441,13068,1018,0.03489439853076217,0.6939087848178758,0.0027548209366391185,0.2775482093663912,0.7224517906336089,0.042164064891337616
3817,,340,9056,9396,19,457,12339,3599,8740,12339,907,0.027554907204797797,0.7339330577842613,0.0015398330496798767,0.29167679714725664,0.7083232028527433,0.037037037037037035
3818,15.0,345,8959,9304,31,460,12525,3395,9130,12525,874,0.027544910179640718,0.7152894211576847,0.0024750499001996006,0.2710578842315369,0.7289421157684631,0.036726546906187624
3819,17.0,1293,24367,25660,117,2442,35351,9599,25752,35351,2444,0.03657605159684309,0.6892874317558202,0.003309665921756103,0.2715340442986054,0.7284659557013946,0.06907866821306329
3820,26.0,257,5708,5965,18,362,8029,2236,5793,8029,504,0.032008967492838464,0.7109229044712916,0.0022418732096151452,0.2784904720388591,0.7215095279611409,0.04508656121559347
3821,42.0,368,8331,8699,39,422,11837,3165,8672,11837,924,0.031088958350933515,0.703810087015291,0.00329475373827828,0.26738193799104504,0.732618062008955,0.03565092506547267
3822,26.0,85,2327,2412,0,130,3179,897,2282,3179,250,0.026737967914438502,0.7319911921988047,0.0,0.2821642025794275,0.7178357974205725,0.04089336269267065
3823,,546,9699,10245,29,431,14029,3809,10221,14030,1029,0.03891660727013543,0.691304347826087,0.002066999287241625,0.2714896650035638,0.7285103349964362,0.030719885958660015
3824,17.0,2039,53319,55358,388,2244,70929,21269,49661,70930,4545,0.028746651628365996,0.7517129564359227,0.005470181869448752,0.2998590159311998,0.7001409840688002,0.03163682503877062
3825,15.0,406,4639,5052,79,389,7134,1902,5232,7134,414,0.056910569105691054,0.6502663302495094,0.011073731426969442,0.26661059714045415,0.7333894028595458,0.05452761424165966
3826,36.0,671,18281,18952,224,778,25547,7211,18336,25547,1778,0.026265314909774143,0.7155830430187498,0.008768152816377658,0.2822640623165147,0.7177359376834853,0.030453673621168825
3827,17.0,689,55740,56429,153,2431,73565,20619,52946,73565,5870,0.00936586692041052,0.7576972745191327,0.002079793380004078,0.2802827431523143,0.7197172568476857,0.03304560592673146
3828,14.0,22,2245,2267,25,336,3339,844,2495,3339,165,0.006588799041629231,0.67235699311171,0.007487271638215035,0.2527702905061396,0.7472297094938605,0.10062893081761007
3829,,529,7244,7773,89,596,10804,2903,7901,10804,649,0.04896334690855239,0.6704924102184376,0.00823768974453906,0.26869677897075156,0.7313032210292484,0.05516475379489078
3830,17.0,61,1629,1690,1,124,2290,639,1651,2290,159,0.026637554585152837,0.711353711790393,0.0004366812227074236,0.2790393013100437,0.7209606986899564,0.05414847161572053
3831,17.0,783,6518,7301,36,544,10086,2763,7323,10086,658,0.07763236168947055,0.6462423160816974,0.003569303985722784,0.2739440809042237,0.7260559190957763,0.05393614911758874
3832,,1976,39648,41624,152,1893,54532,15953,38579,54532,3651,0.03623560478251302,0.7270593413041884,0.002787354214039463,0.29254382747744445,0.7074561725225555,0.0347135626787941
3833,,181,4862,5043,18,262,6694,1913,4781,6694,501,0.027039139527935463,0.726322079474156,0.00268897520167314,0.2857783089333732,0.7142216910666268,0.039139527935464595
3834,,79,1430,1509,6,97,2078,579,1499,2078,160,0.03801732435033686,0.6881616939364774,0.0028873917228103944,0.27863330125120306,0.7213666987487969,0.04667949951876805
3835,25.0,1082,19934,21016,153,1364,28249,8010,20239,28249,1856,0.0383022407872845,0.705653297461857,0.0054161209246345,0.2835498601720415,0.7164501398279585,0.048284895040532405
3836,,642,18974,19616,129,809,25548,7354,18195,25549,1899,0.025128185056166583,0.742651375787702,0.005049121296332538,0.28783905436612,0.71216094563388,0.031664644408783124
3837,,404,3839,4243,11,218,5697,1623,4074,5697,469,0.07091451641214674,0.6738634368966122,0.0019308407934000352,0.28488678251711425,0.7151132174828857,0.03826575390556433
3838,17.0,167,2874,3041,0,274,4301,1162,3139,4301,247,0.03882817949314113,0.6682166937921413,0.0,0.27016972797023947,0.7298302720297605,0.06370611485701
3839,17.0,68,2114,2182,10,166,3058,828,2230,3058,198,0.02223675604970569,0.6913015042511446,0.0032701111837802484,0.2707652060170046,0.7292347939829954,0.05428384565075212
3840,35.0,2184,32568,34752,194,1408,46324,13301,33023,46324,3434,0.04714618772126759,0.703048096019342,0.004187893964251792,0.2871297815387272,0.7128702184612727,0.030394611864260426
3841,16.0,592,11620,12212,88,618,16628,4688,11940,16628,1216,0.035602598027423625,0.6988212653355785,0.005292278085157566,0.2819340870820303,0.7180659129179697,0.0371662256434929
3842,14.0,382,4874,5256,56,430,7490,1968,5522,7490,500,0.05100133511348465,0.6507343124165554,0.007476635514018692,0.26275033377837115,0.7372496662216288,0.05740987983978638
3843,34.0,172,4800,4972,14,176,6346,1820,4526,6346,399,0.027103687362117868,0.7563819728963126,0.002206114087614245,0.2867948313898519,0.7132051686101482,0.027734005672864798
3844,16.0,1822,34241,36063,138,2812,49233,13807,35426,49233,3277,0.03700769808868035,0.6954887981638332,0.0028029979891536164,0.2804419799727825,0.7195580200272175,0.05711616192391282
3845,,97,4531,4628,12,238,6076,1776,4300,6076,421,0.01596445029624753,0.7457208689927584,0.0019749835418038184,0.2922975641869651,0.7077024358130349,0.03917050691244239
3846,24.0,8097,176220,184317,1644,10023,247862,69740,178122,247862,17130,0.03266737135986961,0.7109601310406597,0.006632723047502239,0.2813662441197118,0.7186337558802882,0.04043782427318427
3847,24.0,262,5553,5815,12,235,7486,2216,5270,7486,502,0.03499866417312316,0.741784664707454,0.0016029922522041143,0.29601923590702645,0.7039807640929735,0.031391931605663906
3848,16.0,40,2945,2985,16,381,4328,1143,3185,4328,351,0.009242144177449169,0.680452865064695,0.0036968576709796672,0.26409426987060997,0.73590573012939,0.08803142329020333
3849,24.0,8040,110457,118497,624,7540,161323,45248,116075,161323,11702,0.049837902840884435,0.6846946808576583,0.0038680163398895386,0.28048077459506704,0.719519225404933,0.04673853077366526
3850,,259,6033,6292,42,501,8544,2467,6077,8544,605,0.03031367041198502,0.7061095505617978,0.0049157303370786515,0.28874063670411987,0.7112593632958801,0.0586376404494382
3851,24.0,762,17785,18547,24,1040,24330,7000,17330,24330,1757,0.031319358816276205,0.730990546650226,0.0009864364981504315,0.28771064529387586,0.7122893547061241,0.0427455815865187
3852,24.0,2173,56158,58331,175,2332,75946,22286,53660,75946,5108,0.028612435151291707,0.7394464487925632,0.002304268822584468,0.2934453427435283,0.7065546572564717,0.030706027967239882
3853,23.0,86,1508,1594,2,103,2127,600,1527,2127,158,0.040432534085566525,0.7089797837329572,0.0009402914903620122,0.2820874471086037,0.7179125528913963,0.04842501175364363
3854,,109,2367,2476,3,63,3298,951,2347,3298,221,0.03305033353547605,0.717707701637356,0.0009096422073984233,0.28835657974530016,0.7116434202546998,0.01910248635536689
3855,,152,4654,4806,26,212,6326,1865,4461,6326,497,0.02402782168827063,0.7356939614290231,0.004110022130888397,0.29481504900411004,0.70518495099589,0.03351248814416693
3856,14.0,172,4279,4451,16,485,6092,1720,4372,6092,399,0.028233749179251477,0.7023965856861457,0.0026263952724885093,0.28233749179251477,0.7176625082074852,0.07961260669730795
3857,,216,1498,1714,43,236,2677,584,2093,2677,72,0.08068733657078819,0.5595816212177811,0.016062756817332834,0.21815465072842735,0.7818453492715727,0.08815838625326858
3858,25.0,1391,32468,33859,169,1601,45132,12448,32684,45132,3834,0.030820703713551362,0.7194008685633253,0.0037445714792165206,0.27581317025613755,0.7241868297438624,0.035473721527962424
3859,,6382,123934,130316,1966,4805,169166,49833,119333,169166,8608,0.037726257049288864,0.7326176654883368,0.011621720676731732,0.29458047125308867,0.7054195287469113,0.02840405282385349
3860,16.0,195,5810,6005,38,282,7859,2362,5497,7859,673,0.024812317088688127,0.7392798065911693,0.004835220766000763,0.3005471434024685,0.6994528565975315,0.03588242778979514
3861,15.0,610,10227,10837,19,833,14478,4096,10382,14478,1036,0.042132891283326424,0.7063820969747203,0.0013123359580052493,0.2829120044205001,0.7170879955795,0.0575355712114933
3862,,998,16625,17623,180,878,24274,6678,17596,24274,1654,0.04111394908132158,0.6848891818406525,0.0074153415176732304,0.27510917030567683,0.7248908296943232,0.03617038806953943
3863,13.0,142,1761,1903,15,97,2626,736,1890,2626,149,0.05407463823305408,0.6706016755521707,0.0057121096725057125,0.2802741812642803,0.7197258187357197,0.03693830921553694
3864,37.0,200,6890,7090,125,212,9217,2760,6457,9217,600,0.021699034392969514,0.7475317348377997,0.013561896495605946,0.2994466746229793,0.7005533253770208,0.023000976456547684
3865,17.0,3169,69994,73163,157,2880,96261,27786,68476,96262,7831,0.03292057094180466,0.7271197357212608,0.001630965490016829,0.28864972678730966,0.7113502732126904,0.02991834784234693
3866,26.0,661,10028,10689,35,422,13954,4069,9885,13954,849,0.04736992976924179,0.7186469829439587,0.002508241364483302,0.2916009746309302,0.7083990253690698,0.030242224451770102
3867,16.0,848,32866,33714,182,1708,44196,12617,31579,44196,3262,0.019187256765318128,0.743641958548285,0.004118019730292334,0.2854783238302109,0.7145216761697891,0.038646031315051135
3868,17.0,218,7183,7401,49,363,9993,2792,7201,9993,780,0.02181527068948264,0.7188031622135495,0.0049034324026818775,0.2793955769038327,0.7206044230961673,0.036325427799459624
3869,,96,2793,2889,0,252,3806,1017,2789,3806,272,0.025223331581713086,0.733841303205465,0.0,0.267209668943773,0.732790331056227,0.06621124540199684
3870,,15,1775,1790,2,100,2358,693,1665,2358,201,0.006361323155216285,0.7527565733672604,0.0008481764206955047,0.29389312977099236,0.7061068702290076,0.04240882103477523
3871,23.0,54,1839,1893,3,98,2493,713,1780,2493,175,0.021660649819494584,0.7376654632972323,0.0012033694344163659,0.2860008022462896,0.7139991977537103,0.03931006819093462
3872,17.0,196,5242,5438,31,255,7203,2079,5124,7203,651,0.027210884353741496,0.7277523254199639,0.004303762321255033,0.2886297376093295,0.7113702623906706,0.03540191586838817
3873,16.0,558,29142,29700,1125,2628,44106,11113,32993,44106,3127,0.01265133995374779,0.6607264317779894,0.025506733777717318,0.2519611844193534,0.7480388155806467,0.059583730104747656
3874,33.0,1152,20443,21595,203,1221,29243,8301,20943,29244,2143,0.03939269593762823,0.6990493776501162,0.006941594857064697,0.28385309807139925,0.7161469019286008,0.04175215428805909
3875,17.0,118,3290,3408,18,192,4627,1301,3326,4627,352,0.025502485411713852,0.7110438729198184,0.0038902096390749947,0.28117570780203155,0.7188242921979684,0.04149556948346661
